,customer_id,registered_date
200752,C714378L,2022-01-10
200769,C982330L,2022-01-26
200773,C367627L,2022-01-03
200783,C690438L,2022-01-28
200786,C917631L,2022-01-06
200787,C917631L,2022-01-06
200788,C917631L,2022-01-06
200797,C635061L,2022-01-26
200808,C515481L,2022-01-08
200809,C515481L,2022-01-08
200845,C750169L,2022-01-26
200858,C445223L,2022-01-01
200859,C445223L,2022-01-01
200860,C445223L,2022-01-01
200861,C445223L,2022-01-01
200862,C445223L,2022-01-01
200863,C445223L,2022-01-01
200874,C324312L,2022-01-28
200875,C324312L,2022-01-28
200882,C324312L,2022-01-28
200883,C324312L,2022-01-28
200886,C324312L,2022-01-28
200912,C409981L,2022-01-03
200951,C487708L,2022-01-07
200953,C127796L,2022-01-18
200954,C127796L,2022-01-18
200955,C264673L,2022-01-03
200995,C268849L,2022-01-26
201004,C559927L,2022-01-16
201005,C559927L,2022-01-16
201006,C559927L,2022-01-16
201011,C646356L,2022-01-20
201034,C881138L,2022-01-03
201038,C871699L,2022-01-03
201056,C848923L,2022-01-25
201057,C848923L,2022-01-25
201060,C428697L,2022-01-15
201063,C645519L,2022-01-11
201078,C276391L,2022-01-21
201090,C159206L,2022-01-02
201091,C159206L,2022-01-02
201093,C159206L,2022-01-02
201094,C159206L,2022-01-02
201095,C159206L,2022-01-02
201097,C159206L,2022-01-02
201106,C859166L,2022-01-09
201107,C859166L,2022-01-09
201108,C859166L,2022-01-09
201110,C755472L,2022-01-09
201117,C699355L,2022-01-20
201120,C154184L,2022-01-19
201121,C154184L,2022-01-19
201122,C154184L,2022-01-19
201127,C293237L,2022-01-21
201150,C801722L,2022-01-11
201174,C414822L,2022-01-22
201175,C414822L,2022-01-22
201181,C125588L,2022-01-21
201182,C125588L,2022-01-21
201183,C125588L,2022-01-21
201184,C125588L,2022-01-21
201185,C125588L,2022-01-21
201186,C125588L,2022-01-21
201187,C125588L,2022-01-21
201188,C125588L,2022-01-21
201189,C125588L,2022-01-21
201192,C124216L,2022-01-03
201198,C762660L,2022-01-07
201199,C762660L,2022-01-07
201217,C537882L,2022-01-12
201244,C308443L,2022-01-24
201252,C708444L,2022-01-12
201253,C708444L,2022-01-12
201254,C858428L,2022-01-04
201255,C858428L,2022-01-04
201260,C945686L,2022-01-27
201261,C945686L,2022-01-27
201283,C601525L,2022-01-09
201284,C601525L,2022-01-09
201288,C601525L,2022-01-09
201312,C601525L,2022-01-09
201313,C601525L,2022-01-09
201317,C601525L,2022-01-09
201319,C601525L,2022-01-09
201321,C601525L,2022-01-09
201322,C601525L,2022-01-09
201323,C601525L,2022-01-09
201340,C601525L,2022-01-09
201343,C173182L,2022-01-08
201344,C664821L,2022-01-21
201345,C664821L,2022-01-21
201346,C664821L,2022-01-21
201352,C822056L,2022-01-02
201355,C608785L,2022-01-01
201356,C608785L,2022-01-01
201357,C608785L,2022-01-01
201399,C952418L,2022-01-12
201400,C952418L,2022-01-12
201401,C952418L,2022-01-12
201402,C952418L,2022-01-12
201403,C952418L,2022-01-12
201404,C952418L,2022-01-12
201405,C952418L,2022-01-12
201406,C952418L,2022-01-12
201417,C769244L,2022-01-07
201418,C769244L,2022-01-07
201419,C769244L,2022-01-07
201440,C627700L,2022-01-08
201441,C627700L,2022-01-08
201442,C627700L,2022-01-08
201443,C627700L,2022-01-08
201456,C174435L,2022-01-10
201496,C934796L,2022-01-07
201503,C677178L,2022-01-28
201524,C968454L,2022-01-14
201525,C968454L,2022-01-14
201528,C786798L,2022-01-19
201529,C786798L,2022-01-19
201530,C786798L,2022-01-19
201531,C786798L,2022-01-19
201532,C786798L,2022-01-19
201533,C786798L,2022-01-19
201534,C786798L,2022-01-19
201535,C786798L,2022-01-19
201536,C786798L,2022-01-19
201537,C786798L,2022-01-19
201557,C308968L,2022-01-19
201562,C977389L,2022-01-14
201563,C977389L,2022-01-14
201564,C977389L,2022-01-14
201565,C977389L,2022-01-14
201566,C977389L,2022-01-14
201567,C977389L,2022-01-14
201568,C977389L,2022-01-14
201569,C977389L,2022-01-14
201570,C977389L,2022-01-14
201571,C977389L,2022-01-14
201572,C977389L,2022-01-14
201573,C977389L,2022-01-14
201574,C977389L,2022-01-14
201575,C977389L,2022-01-14
201576,C977389L,2022-01-14
201577,C977389L,2022-01-14
201578,C977389L,2022-01-14
201579,C977389L,2022-01-14
201596,C539368L,2022-01-11
201615,C156721L,2022-01-12
201616,C156721L,2022-01-12
201617,C156721L,2022-01-12
201618,C156721L,2022-01-12
201619,C156721L,2022-01-12
201620,C156721L,2022-01-12
201621,C156721L,2022-01-12
201622,C156721L,2022-01-12
201623,C156721L,2022-01-12
201624,C156721L,2022-01-12
201626,C156721L,2022-01-12
201627,C156721L,2022-01-12
201629,C156721L,2022-01-12
201630,C156721L,2022-01-12
201631,C156721L,2022-01-12
201632,C156721L,2022-01-12
201659,C452564L,2022-01-28
201664,C455622L,2022-01-21
201666,C171924L,2022-01-21
201675,C399937L,2022-01-10
201676,C399937L,2022-01-10
201677,C399937L,2022-01-10
201678,C399937L,2022-01-10
201679,C399937L,2022-01-10
201680,C399937L,2022-01-10
201682,C399937L,2022-01-10
201683,C399937L,2022-01-10
201684,C399937L,2022-01-10
201685,C399937L,2022-01-10
201686,C399937L,2022-01-10
201687,C399937L,2022-01-10
201693,C471143L,2022-01-23
201694,C471143L,2022-01-23
201700,C471143L,2022-01-23
201702,C471143L,2022-01-23
201703,C471143L,2022-01-23
201706,C471143L,2022-01-23
201707,C471143L,2022-01-23
201714,C471143L,2022-01-23
201716,C471143L,2022-01-23
201717,C471143L,2022-01-23
201730,C259517L,2022-01-19
201731,C259517L,2022-01-19
201734,C255977L,2022-01-14
201737,C174622L,2022-01-14
201738,C174622L,2022-01-14
201739,C174622L,2022-01-14
201740,C174622L,2022-01-14
201741,C174622L,2022-01-14
201742,C174622L,2022-01-14
201797,C519277L,2022-01-23
201824,C504292L,2022-01-26
201833,C647773L,2022-01-09
201841,C672099L,2022-01-18
201842,C672099L,2022-01-18
201869,C976029L,2022-01-06
201870,C976029L,2022-01-06
201914,C257355L,2022-01-27
201915,C257355L,2022-01-27
201932,C487836L,2022-01-14
201933,C487836L,2022-01-14
201935,C487836L,2022-01-14
201939,C510660L,2022-01-12
201957,C487094L,2022-01-25
201963,C674672L,2022-01-21
201991,C766198L,2022-01-22
201992,C271804L,2022-01-05
201993,C271804L,2022-01-05
201994,C271804L,2022-01-05
201995,C271804L,2022-01-05
201999,C281951L,2022-01-26
202000,C281951L,2022-01-26
202001,C281951L,2022-01-26
202002,C281951L,2022-01-26
202003,C281951L,2022-01-26
202012,C598964L,2022-01-07
202013,C598964L,2022-01-07
202014,C598964L,2022-01-07
202057,C978527L,2022-01-03
202058,C978527L,2022-01-03
202059,C978527L,2022-01-03
202060,C978527L,2022-01-03
202061,C978527L,2022-01-03
202062,C978527L,2022-01-03
202063,C978527L,2022-01-03
202064,C978527L,2022-01-03
202065,C978527L,2022-01-03
202066,C978527L,2022-01-03
202067,C978527L,2022-01-03
202068,C978527L,2022-01-03
202069,C978527L,2022-01-03
202073,C978527L,2022-01-03
202074,C978527L,2022-01-03
202075,C978527L,2022-01-03
202076,C978527L,2022-01-03
202077,C978527L,2022-01-03
202078,C978527L,2022-01-03
202079,C978527L,2022-01-03
202080,C978527L,2022-01-03
202081,C978527L,2022-01-03
202082,C978527L,2022-01-03
202083,C978527L,2022-01-03
202084,C978527L,2022-01-03
202085,C978527L,2022-01-03
202086,C978527L,2022-01-03
202087,C978527L,2022-01-03
202088,C978527L,2022-01-03
202089,C978527L,2022-01-03
202090,C978527L,2022-01-03
202091,C978527L,2022-01-03
202092,C978527L,2022-01-03
202093,C978527L,2022-01-03
202094,C978527L,2022-01-03
202095,C978527L,2022-01-03
202096,C978527L,2022-01-03
202097,C978527L,2022-01-03
202098,C978527L,2022-01-03
202099,C978527L,2022-01-03
202100,C978527L,2022-01-03
202101,C978527L,2022-01-03
202102,C978527L,2022-01-03
202103,C978527L,2022-01-03
202104,C978527L,2022-01-03
202105,C978527L,2022-01-03
202106,C978527L,2022-01-03
202107,C978527L,2022-01-03
202108,C978527L,2022-01-03
202109,C978527L,2022-01-03
202110,C978527L,2022-01-03
202111,C978527L,2022-01-03
202112,C978527L,2022-01-03
202113,C978527L,2022-01-03
202114,C978527L,2022-01-03
202115,C978527L,2022-01-03
202116,C978527L,2022-01-03
202117,C978527L,2022-01-03
202118,C978527L,2022-01-03
202119,C978527L,2022-01-03
202120,C978527L,2022-01-03
202121,C978527L,2022-01-03
202122,C978527L,2022-01-03
202123,C978527L,2022-01-03
202124,C978527L,2022-01-03
202125,C978527L,2022-01-03
202126,C978527L,2022-01-03
202127,C978527L,2022-01-03
202128,C978527L,2022-01-03
202129,C978527L,2022-01-03
202130,C978527L,2022-01-03
202131,C978527L,2022-01-03
202132,C978527L,2022-01-03
202133,C978527L,2022-01-03
202134,C978527L,2022-01-03
202135,C978527L,2022-01-03
202136,C978527L,2022-01-03
202137,C978527L,2022-01-03
202138,C978527L,2022-01-03
202139,C978527L,2022-01-03
202140,C978527L,2022-01-03
202141,C978527L,2022-01-03
202142,C978527L,2022-01-03
202143,C978527L,2022-01-03
202144,C978527L,2022-01-03
202145,C978527L,2022-01-03
202146,C978527L,2022-01-03
202147,C978527L,2022-01-03
202148,C978527L,2022-01-03
202149,C978527L,2022-01-03
202150,C978527L,2022-01-03
202151,C978527L,2022-01-03
202152,C978527L,2022-01-03
202168,C908523L,2022-01-13
202174,C980452L,2022-01-12
202188,C590307L,2022-01-11
202189,C261765L,2022-01-09
202190,C205952L,2022-01-26
202201,C777108L,2022-01-05
202202,C777108L,2022-01-05
202203,C777108L,2022-01-05
202204,C777108L,2022-01-05
202205,C777108L,2022-01-05
202215,C268341L,2022-01-04
202226,C268341L,2022-01-04
202229,C452965L,2022-01-24
202246,C377126L,2022-01-24
202248,C916126L,2022-01-01
202250,C916126L,2022-01-01
202259,C174357L,2022-01-05
202260,C174357L,2022-01-05
202261,C174357L,2022-01-05
202262,C174357L,2022-01-05
202263,C174357L,2022-01-05
202264,C174357L,2022-01-05
202265,C174357L,2022-01-05
202272,C318755L,2022-01-15
202273,C213650L,2022-01-14
202274,C213650L,2022-01-14
202295,C661234L,2022-01-01
202304,C692939L,2022-01-24
202305,C371644L,2022-01-10
202306,C989260L,2022-01-12
202307,C364921L,2022-01-25
202308,C364921L,2022-01-25
202312,C985612L,2022-01-28
202314,C580663L,2022-01-10
202315,C580663L,2022-01-10
202316,C580663L,2022-01-10
202319,C232048L,2022-01-05
202320,C232048L,2022-01-05
202324,C537838L,2022-01-20
202325,C537838L,2022-01-20
202326,C537838L,2022-01-20
202327,C537838L,2022-01-20
202393,C411023L,2022-01-04
202395,C396740L,2022-01-21
202396,C396740L,2022-01-21
202406,C753881L,2022-01-24
202407,C753881L,2022-01-24
202408,C753881L,2022-01-24
202422,C226444L,2022-01-21
202430,C771812L,2022-01-12
202431,C771812L,2022-01-12
202432,C771812L,2022-01-12
202433,C771812L,2022-01-12
202434,C771812L,2022-01-12
202440,C771812L,2022-01-12
202441,C771812L,2022-01-12
202442,C771812L,2022-01-12
202443,C771812L,2022-01-12
202444,C771812L,2022-01-12
202445,C771812L,2022-01-12
202460,C224432L,2022-01-02
202461,C224432L,2022-01-02
202467,C134837L,2022-01-26
202468,C134837L,2022-01-26
202469,C134837L,2022-01-26
202470,C134837L,2022-01-26
202471,C134837L,2022-01-26
202472,C134837L,2022-01-26
202473,C134837L,2022-01-26
202474,C134837L,2022-01-26
202485,C435374L,2022-01-07
202504,C732924L,2022-01-04
202524,C506838L,2022-01-08
202525,C506838L,2022-01-08
202528,C506838L,2022-01-08
202529,C506838L,2022-01-08
202535,C506838L,2022-01-08
202536,C506838L,2022-01-08
202537,C506838L,2022-01-08
202538,C506838L,2022-01-08
202539,C506838L,2022-01-08
202540,C506838L,2022-01-08
202544,C506838L,2022-01-08
202545,C506838L,2022-01-08
202546,C506838L,2022-01-08
202547,C506838L,2022-01-08
202548,C506838L,2022-01-08
202549,C506838L,2022-01-08
202550,C506838L,2022-01-08
202551,C506838L,2022-01-08
202552,C506838L,2022-01-08
202553,C506838L,2022-01-08
202555,C506838L,2022-01-08
202563,C506838L,2022-01-08
202565,C506838L,2022-01-08
202570,C506838L,2022-01-08
202571,C506838L,2022-01-08
202572,C506838L,2022-01-08
202575,C506838L,2022-01-08
202588,C396604L,2022-01-24
202589,C396604L,2022-01-24
202590,C396604L,2022-01-24
202591,C396604L,2022-01-24
202599,C239349L,2022-01-18
202602,C239349L,2022-01-18
202604,C239349L,2022-01-18
202608,C239349L,2022-01-18
202629,C183158L,2022-01-13
202634,C371511L,2022-01-15
202642,C715913L,2022-01-15
202643,C715913L,2022-01-15
202672,C806276L,2022-02-06
202691,C549188L,2022-02-13
202697,C492588L,2022-02-14
202709,C863376L,2022-02-18
202745,C212019L,2022-02-05
202746,C212019L,2022-02-05
202747,C212019L,2022-02-05
202748,C212019L,2022-02-05
202749,C212019L,2022-02-05
202753,C435087L,2022-02-06
202754,C275535L,2022-02-23
202755,C919582L,2022-02-05
202790,C354409L,2022-02-03
202815,C318626L,2022-02-12
202835,C744129L,2022-02-09
202836,C744129L,2022-02-09
202839,C895992L,2022-02-14
202846,C339820L,2022-02-08
202874,C526215L,2022-02-05
202877,C689062L,2022-02-12
202878,C689062L,2022-02-12
202879,C689062L,2022-02-12
202880,C689062L,2022-02-12
202889,C468516L,2022-02-03
202890,C468516L,2022-02-03
202891,C468516L,2022-02-03
202900,C246329L,2022-02-08
202901,C246329L,2022-02-08
202902,C246329L,2022-02-08
202904,C246329L,2022-02-08
202905,C246329L,2022-02-08
202906,C246329L,2022-02-08
202907,C246329L,2022-02-08
202913,C246329L,2022-02-08
202914,C246329L,2022-02-08
202922,C246329L,2022-02-08
202923,C246329L,2022-02-08
202932,C234845L,2022-02-18
202946,C465263L,2022-02-01
202956,C161868L,2022-02-10
202957,C161868L,2022-02-10
202969,C882926L,2022-02-03
202970,C882926L,2022-02-03
202973,C460355L,2022-02-26
202974,C670215L,2022-02-20
202983,C725894L,2022-02-21
202985,C725894L,2022-02-21
202986,C725894L,2022-02-21
202987,C725894L,2022-02-21
202988,C725894L,2022-02-21
202989,C725894L,2022-02-21
202990,C725894L,2022-02-21
202994,C225568L,2022-02-10
202995,C225568L,2022-02-10
203003,C888783L,2022-02-07
203055,C749236L,2022-02-25
203057,C892041L,2022-02-24
203066,C125200L,2022-02-23
203068,C857877L,2022-02-12
203074,C186186L,2022-02-15
203099,C519294L,2022-02-02
203100,C519294L,2022-02-02
203101,C519294L,2022-02-02
203102,C519294L,2022-02-02
203103,C519294L,2022-02-02
203104,C519294L,2022-02-02
203105,C519294L,2022-02-02
203110,C681745L,2022-02-04
203111,C681745L,2022-02-04
203113,C681745L,2022-02-04
203114,C681745L,2022-02-04
203118,C855706L,2022-02-16
203149,C296709L,2022-02-18
203150,C296709L,2022-02-18
203151,C296709L,2022-02-18
203162,C941598L,2022-02-02
203183,C296757L,2022-02-17
203184,C296757L,2022-02-17
203187,C296757L,2022-02-17
203188,C296757L,2022-02-17
203195,C296757L,2022-02-17
203196,C296757L,2022-02-17
203197,C296757L,2022-02-17
203198,C296757L,2022-02-17
203199,C296757L,2022-02-17
203201,C296757L,2022-02-17
203203,C296757L,2022-02-17
203204,C296757L,2022-02-17
203208,C296757L,2022-02-17
203209,C296757L,2022-02-17
203210,C296757L,2022-02-17
203211,C296757L,2022-02-17
203212,C296757L,2022-02-17
203213,C296757L,2022-02-17
203218,C296757L,2022-02-17
203219,C296757L,2022-02-17
203220,C296757L,2022-02-17
203221,C296757L,2022-02-17
203223,C296757L,2022-02-17
203224,C296757L,2022-02-17
203226,C296757L,2022-02-17
203228,C296757L,2022-02-17
203231,C296757L,2022-02-17
203240,C549315L,2022-02-21
203242,C972660L,2022-02-01
203243,C724244L,2022-02-27
203254,C141366L,2022-02-17
203256,C490691L,2022-02-17
203257,C490691L,2022-02-17
203258,C490691L,2022-02-17
203282,C798616L,2022-02-24
203284,C751607L,2022-02-23
203294,C620683L,2022-02-19
203296,C707444L,2022-02-02
203306,C578280L,2022-02-05
203307,C578280L,2022-02-05
203317,C804396L,2022-02-23
203320,C474846L,2022-02-11
203325,C326268L,2022-02-20
203328,C336175L,2022-02-18
203329,C254437L,2022-02-16
203331,C423010L,2022-02-09
203332,C423010L,2022-02-09
203333,C423010L,2022-02-09
203334,C423010L,2022-02-09
203335,C423010L,2022-02-09
203336,C423010L,2022-02-09
203337,C423010L,2022-02-09
203338,C423010L,2022-02-09
203339,C423010L,2022-02-09
203340,C423010L,2022-02-09
203341,C423010L,2022-02-09
203342,C423010L,2022-02-09
203343,C423010L,2022-02-09
203345,C423010L,2022-02-09
203346,C423010L,2022-02-09
203347,C423010L,2022-02-09
203348,C423010L,2022-02-09
203349,C423010L,2022-02-09
203350,C423010L,2022-02-09
203351,C423010L,2022-02-09
203353,C665425L,2022-02-23
203354,C665425L,2022-02-23
203355,C665425L,2022-02-23
203356,C665425L,2022-02-23
203357,C665425L,2022-02-23
203358,C665425L,2022-02-23
203361,C702813L,2022-02-20
203365,C639183L,2022-02-14
203433,C774677L,2022-02-01
203434,C774677L,2022-02-01
203435,C774677L,2022-02-01
203436,C774677L,2022-02-01
203440,C423193L,2022-02-03
203446,C559336L,2022-02-26
203449,C559336L,2022-02-26
203450,C559336L,2022-02-26
203453,C747679L,2022-02-26
203465,C487528L,2022-02-22
203466,C487528L,2022-02-22
203467,C487528L,2022-02-22
203468,C487528L,2022-02-22
203469,C487528L,2022-02-22
203470,C487528L,2022-02-22
203471,C487528L,2022-02-22
203472,C487528L,2022-02-22
203473,C487528L,2022-02-22
203474,C487528L,2022-02-22
203475,C487528L,2022-02-22
203476,C487528L,2022-02-22
203477,C487528L,2022-02-22
203478,C487528L,2022-02-22
203479,C487528L,2022-02-22
203480,C487528L,2022-02-22
203481,C487528L,2022-02-22
203482,C487528L,2022-02-22
203483,C487528L,2022-02-22
203484,C487528L,2022-02-22
203485,C487528L,2022-02-22
203494,C205939L,2022-02-10
203495,C205939L,2022-02-10
203496,C205939L,2022-02-10
203497,C205939L,2022-02-10
203498,C205939L,2022-02-10
203499,C205939L,2022-02-10
203500,C205939L,2022-02-10
203501,C205939L,2022-02-10
203502,C205939L,2022-02-10
203503,C205939L,2022-02-10
203504,C205939L,2022-02-10
203505,C205939L,2022-02-10
203506,C205939L,2022-02-10
203507,C205939L,2022-02-10
203508,C205939L,2022-02-10
203509,C205939L,2022-02-10
203510,C205939L,2022-02-10
203511,C205939L,2022-02-10
203512,C205939L,2022-02-10
203513,C205939L,2022-02-10
203514,C205939L,2022-02-10
203515,C205939L,2022-02-10
203516,C205939L,2022-02-10
203517,C205939L,2022-02-10
203518,C205939L,2022-02-10
203519,C205939L,2022-02-10
203520,C205939L,2022-02-10
203523,C881500L,2022-02-25
203524,C790549L,2022-02-09
203525,C303924L,2022-02-07
203531,C743362L,2022-02-13
203532,C743362L,2022-02-13
203533,C743362L,2022-02-13
203534,C743362L,2022-02-13
203535,C743362L,2022-02-13
203536,C743362L,2022-02-13
203537,C743362L,2022-02-13
203538,C743362L,2022-02-13
203539,C743362L,2022-02-13
203540,C743362L,2022-02-13
203541,C743362L,2022-02-13
203542,C743362L,2022-02-13
203543,C743362L,2022-02-13
203551,C351482L,2022-02-07
203552,C351482L,2022-02-07
203554,C576409L,2022-02-07
203558,C618869L,2022-02-16
203560,C330127L,2022-02-19
203561,C330127L,2022-02-19
203577,C557544L,2022-02-11
203581,C893790L,2022-02-03
203590,C907119L,2022-02-13
203592,C254129L,2022-02-01
203593,C254129L,2022-02-01
203594,C254129L,2022-02-01
203595,C254129L,2022-02-01
203596,C254129L,2022-02-01
203597,C254129L,2022-02-01
203598,C254129L,2022-02-01
203599,C254129L,2022-02-01
203600,C254129L,2022-02-01
203605,C363082L,2022-02-11
203606,C363082L,2022-02-11
203607,C363082L,2022-02-11
203608,C363082L,2022-02-11
203609,C363082L,2022-02-11
203610,C363082L,2022-02-11
203624,C825557L,2022-02-01
203625,C825557L,2022-02-01
203626,C825557L,2022-02-01
203627,C532581L,2022-02-08
203628,C728469L,2022-02-15
203633,C965019L,2022-02-11
203641,C306177L,2022-02-27
203652,C235856L,2022-02-18
203653,C235856L,2022-02-18
203658,C762197L,2022-02-16
203659,C762197L,2022-02-16
203662,C762197L,2022-02-16
203663,C762197L,2022-02-16
203666,C691582L,2022-02-18
203676,C341111L,2022-02-02
203677,C341111L,2022-02-02
203682,C809444L,2022-02-25
203684,C398822L,2022-02-03
203685,C398822L,2022-02-03
203686,C398822L,2022-02-03
203690,C258040L,2022-02-14
203705,C354503L,2022-02-07
203706,C354503L,2022-02-07
203707,C354503L,2022-02-07
203709,C354503L,2022-02-07
203723,C553551L,2022-02-25
203727,C125666L,2022-02-27
203729,C125666L,2022-02-27
203730,C739418L,2022-02-12
203731,C739418L,2022-02-12
203732,C739418L,2022-02-12
203733,C739418L,2022-02-12
203734,C739418L,2022-02-12
203735,C739418L,2022-02-12
203736,C739418L,2022-02-12
203737,C739418L,2022-02-12
203738,C739418L,2022-02-12
203739,C739418L,2022-02-12
203740,C739418L,2022-02-12
203741,C739418L,2022-02-12
203742,C739418L,2022-02-12
203743,C739418L,2022-02-12
203744,C739418L,2022-02-12
203745,C739418L,2022-02-12
203746,C739418L,2022-02-12
203747,C739418L,2022-02-12
203748,C739418L,2022-02-12
203749,C739418L,2022-02-12
203750,C739418L,2022-02-12
203751,C739418L,2022-02-12
203752,C739418L,2022-02-12
203753,C739418L,2022-02-12
203754,C739418L,2022-02-12
203755,C739418L,2022-02-12
203756,C739418L,2022-02-12
203757,C739418L,2022-02-12
203758,C739418L,2022-02-12
203759,C739418L,2022-02-12
203760,C739418L,2022-02-12
203761,C404723L,2022-02-22
203767,C833624L,2022-02-02
203769,C833624L,2022-02-02
203785,C833624L,2022-02-02
203838,C995774L,2022-02-18
203839,C337702L,2022-02-05
203856,C584150L,2022-02-05
203877,C125065L,2022-02-17
203900,C324958L,2022-02-26
203901,C324958L,2022-02-26
203902,C324958L,2022-02-26
203903,C324958L,2022-02-26
203904,C324958L,2022-02-26
203905,C324958L,2022-02-26
203906,C324958L,2022-02-26
203916,C437889L,2022-02-14
203917,C437889L,2022-02-14
203918,C437889L,2022-02-14
203933,C798455L,2022-02-25
203939,C860223L,2022-02-20
203940,C860223L,2022-02-20
203964,C640113L,2022-02-11
203965,C640113L,2022-02-11
203996,C452765L,2022-02-04
204002,C419848L,2022-02-10
204011,C264248L,2022-02-15
204030,C635877L,2022-02-24
204042,C323214L,2022-02-02
204049,C523921L,2022-02-10
204050,C523921L,2022-02-10
204052,C657794L,2022-02-06
204056,C388720L,2022-02-18
204057,C388720L,2022-02-18
204058,C388720L,2022-02-18
204059,C388720L,2022-02-18
204061,C388720L,2022-02-18
204062,C388720L,2022-02-18
204063,C388720L,2022-02-18
204064,C388720L,2022-02-18
204065,C388720L,2022-02-18
204066,C388720L,2022-02-18
204067,C388720L,2022-02-18
204068,C388720L,2022-02-18
204069,C388720L,2022-02-18
204070,C388720L,2022-02-18
204071,C388720L,2022-02-18
204072,C388720L,2022-02-18
204074,C388720L,2022-02-18
204075,C388720L,2022-02-18
204076,C388720L,2022-02-18
204077,C388720L,2022-02-18
204078,C388720L,2022-02-18
204079,C388720L,2022-02-18
204080,C388720L,2022-02-18
204092,C402894L,2022-02-12
204093,C402894L,2022-02-12
204094,C402894L,2022-02-12
204127,C914122L,2022-02-08
204128,C914122L,2022-02-08
204129,C914122L,2022-02-08
204130,C914122L,2022-02-08
204131,C914122L,2022-02-08
204132,C914122L,2022-02-08
204133,C914122L,2022-02-08
204134,C914122L,2022-02-08
204135,C914122L,2022-02-08
204136,C914122L,2022-02-08
204137,C914122L,2022-02-08
204138,C914122L,2022-02-08
204139,C914122L,2022-02-08
204140,C914122L,2022-02-08
204141,C914122L,2022-02-08
204142,C914122L,2022-02-08
204152,C914122L,2022-02-08
204153,C914122L,2022-02-08
204154,C914122L,2022-02-08
204155,C914122L,2022-02-08
204160,C914122L,2022-02-08
204161,C914122L,2022-02-08
204162,C914122L,2022-02-08
204163,C914122L,2022-02-08
204192,C136207L,2022-02-05
204193,C136207L,2022-02-05
204195,C136207L,2022-02-05
204197,C136207L,2022-02-05
204200,C304920L,2022-02-26
204210,C770893L,2022-02-11
204212,C770893L,2022-02-11
204223,C468940L,2022-02-16
204224,C468940L,2022-02-16
204225,C468940L,2022-02-16
204226,C468940L,2022-02-16
204238,C675265L,2022-02-01
204239,C526374L,2022-02-16
204262,C775233L,2022-02-19
204269,C775233L,2022-02-19
204270,C775233L,2022-02-19
204272,C775233L,2022-02-19
204276,C775233L,2022-02-19
204278,C775233L,2022-02-19
204279,C775233L,2022-02-19
204280,C775233L,2022-02-19
204281,C775233L,2022-02-19
204282,C775233L,2022-02-19
204283,C775233L,2022-02-19
204284,C775233L,2022-02-19
204311,C775233L,2022-02-19
204312,C775233L,2022-02-19
204313,C775233L,2022-02-19
204314,C775233L,2022-02-19
204315,C775233L,2022-02-19
204361,C837155L,2022-02-27
204433,C601595L,2022-02-17
204442,C500256L,2022-02-18
204443,C500256L,2022-02-18
204471,C173863L,2022-02-11
204493,C569230L,2022-02-01
204518,C210865L,2022-02-18
204519,C210865L,2022-02-18
204520,C210865L,2022-02-18
204521,C210865L,2022-02-18
204529,C367513L,2022-02-22
204542,C492350L,2022-02-21
204562,C268652L,2022-02-18
204568,C928003L,2022-02-24
204572,C982046L,2022-02-19
204573,C982046L,2022-02-19
204574,C982046L,2022-02-19
204576,C423142L,2022-02-20
204577,C423142L,2022-02-20
204587,C176029L,2022-02-10
204597,C976914L,2022-02-16
204613,C783998L,2022-02-04
204614,C783998L,2022-02-04
204615,C783998L,2022-02-04
204616,C783998L,2022-02-04
204617,C783998L,2022-02-04
204618,C783998L,2022-02-04
204619,C783998L,2022-02-04
204620,C783998L,2022-02-04
204621,C783998L,2022-02-04
204638,C622308L,2022-02-12
204642,C520982L,2022-02-22
204666,C986176L,2022-02-22
204667,C986176L,2022-02-22
204692,C853011L,2022-02-17
204693,C853011L,2022-02-17
204712,C481205L,2022-02-15
204713,C481205L,2022-02-15
204733,C326293L,2022-02-22
204737,C153962L,2022-02-20
204747,C309144L,2022-02-19
204748,C309144L,2022-02-19
204753,C398837L,2022-02-25
204754,C398837L,2022-02-25
204761,C984817L,2022-02-01
204762,C984817L,2022-02-01
204763,C234418L,2022-02-11
204764,C234418L,2022-02-11
204781,C317396L,2022-02-05
204782,C317396L,2022-02-05
204805,C447712L,2022-02-24
204806,C175643L,2022-02-13
204807,C175643L,2022-02-13
204808,C175643L,2022-02-13
204809,C175643L,2022-02-13
204812,C175643L,2022-02-13
204813,C175643L,2022-02-13
204814,C175643L,2022-02-13
204815,C175643L,2022-02-13
204816,C175643L,2022-02-13
204828,C485822L,2022-02-11
204829,C485822L,2022-02-11
204830,C485822L,2022-02-11
204831,C485822L,2022-02-11
204878,C756448L,2022-02-08
204879,C756448L,2022-02-08
204919,C793361L,2022-02-01
204923,C793361L,2022-02-01
204927,C357425L,2022-02-20
204928,C357425L,2022-02-20
204941,C262025L,2022-02-14
204978,C692312L,2022-02-24
204979,C139170L,2022-02-25
204982,C139170L,2022-02-25
204983,C139170L,2022-02-25
204985,C139170L,2022-02-25
204986,C139170L,2022-02-25
204992,C521070L,2022-02-26
204993,C521070L,2022-02-26
204994,C521070L,2022-02-26
204995,C521070L,2022-02-26
205017,C342646L,2022-02-27
205018,C342646L,2022-02-27
205026,C415618L,2022-02-17
205027,C415618L,2022-02-17
205037,C596724L,2022-02-16
205038,C596724L,2022-02-16
205039,C596724L,2022-02-16
